Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvsourcebus, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0493, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn283938, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.049, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284085, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.031, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284034, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.031, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284119, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284126, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284117, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292718, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292730, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292715, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0313, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292725, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292699, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0313, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292703, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284102, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284078, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292669, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284041, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0312, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn283999, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0314, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284185, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0507, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284183, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0506, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284174, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0506, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284177, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0506, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284130, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0505, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284147, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0505, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284155, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0504, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn284164, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0504, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292554, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0438, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292545, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0438, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292635, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.042, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292643, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.042, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292637, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.042, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292642, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0419, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292651, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0419, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292658, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0418, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292652, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0418, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292645, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0417, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292647, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0425, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292665, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0425, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292661, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0425, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292560, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0439, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292674, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292666, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292676, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292678, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292679, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292683, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292684, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0442, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292670, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0429, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292747, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0454, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292744, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0454, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292743, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0454, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292740, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0455, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292777, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0504, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292774, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0505, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292779, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0506, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292790, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0507, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292802, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0507, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292805, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0509, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292815, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.051, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292819, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0511, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292825, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0512, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292837, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0513, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292855, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0514, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292867, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0514, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292877, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0515, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292882, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0516, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292872, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0516, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292866, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0517, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292852, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0519, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292841, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0519, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292832, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0519, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn300997, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0519, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292778, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292772, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0408, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292786, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292788, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292801, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0406, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292798, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0406, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292811, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0406, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292809, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0406, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292813, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0406, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292821, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292827, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292831, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292843, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292851, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292870, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292849, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292858, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292875, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292860, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0405, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292834, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292838, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292824, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292818, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292808, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292797, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0407, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292794, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0408, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292717, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0459, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292721, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0459, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292709, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0459, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292702, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0459, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn300801, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0458, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn300817, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0458, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn300827, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0458, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn300850, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0458, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn283862, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0517, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn283866, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0516, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn283874, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0514, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn292568, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0504, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274273, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274248, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274258, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274269, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274281, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274291, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
Hour=0, Sec=0, ControlIter=1, Element=InvControl.invpvctrl pvn274305, Action=**READY TO CHANGE VAR OUTPUT DUE TO VOLT-VAR TRIGGER IN VOLT-VAR MODE**, VAVGPU= 1.0524, VPRIORPU=0
